company_name,city,email,website,email_verified,demo_url,clicked_at,first_login_at,last_login_at,login_count
"Motorservice Hardinxveld",Hardinxveld-Giessendam,info@motorservicehardinxveld.nl,,False,https://app.garagebook.nl/demo/garage/f56a69c97f10aec7bfc4522cf78ce4fc71f4f671,,,,0
"Motorhuis Werkendam",Werkendam,info@motorhuiswerkendam.nl,,False,https://app.garagebook.nl/demo/garage/438148f104a912bcaa356536b9e35df89b834428,,,,0
"Motorservice Geertruidenberg",Geertruidenberg,info@motorservicegeertruidenberg.nl,,False,https://app.garagebook.nl/demo/garage/d18e95cbf0c147566c9c197276a103dc81837648,,,,0
"Motorhuis Raamsdonksveer",Raamsdonksveer,info@motorhuisraamsdonksveer.nl,,False,https://app.garagebook.nl/demo/garage/51a99a643ffea502ed59732a5fd5e80406f6fa68,,,,0
"Motorservice Drimmelen",Drimmelen,info@motorservicedrimmelen.nl,,False,https://app.garagebook.nl/demo/garage/74da4c97bd4b49a8da60e1623c81063fdc591f29,,,,0
"Motorhuis Zevenbergen",Zevenbergen,info@motorhuiszevenbergen.nl,,False,https://app.garagebook.nl/demo/garage/e760354cd2384653a639d4a971709551d9567256,,,,0
"Motorservice Klundert",Klundert,info@motorserviceklundert.nl,,False,https://app.garagebook.nl/demo/garage/f6140b314dedf6c3f6d1131e126fb9932341d8fa,,,,0
"Motorhuis Fijnaart",Fijnaart,info@motorhuisfijnaart.nl,,False,https://app.garagebook.nl/demo/garage/e79278d26e3495e5a14b9d164509da47103bee48,,,,0
"Motorservice Willemstad",Willemstad,info@motorservicewillemstad.nl,,False,https://app.garagebook.nl/demo/garage/2cb02e568d71c01938d3e35cf94c625945d91202,,,,0
"Motorhuis Dinteloord",Dinteloord,info@motorhuisdinteloord.nl,,False,https://app.garagebook.nl/demo/garage/afa04d726d7e35582c07dfc4ddc7daae751940a0,,,,0
"Motorservice Oudenbosch",Oudenbosch,info@motorserviceoudenbosch.nl,,False,https://app.garagebook.nl/demo/garage/bf2c776971cca03c9ac3f46733b9e826cb16666e,,,,0
"Motorhuis Zundert",Zundert,info@motorhuiszundert.nl,,False,https://app.garagebook.nl/demo/garage/3e54543d02ffc158533073cee50e7f9d85cd9ddf,,,,0
"Motorservice Rijsbergen",Rijsbergen,info@motorservicerijsbergen.nl,,False,https://app.garagebook.nl/demo/garage/0403158360f02b6f3885d9108a9c9ffddb570138,,,,0
"Motorservice Vriezenveen",Vriezenveen,info@motorservicevriezenveen.nl,,False,https://app.garagebook.nl/demo/garage/42132656fa30d6542030917922d8142d0c027db8,,,,0
"Motorhuis Rijssen",Rijssen,info@motorhuisrijssen.nl,,False,https://app.garagebook.nl/demo/garage/8acec93fb80477708f85f5705724ab723a0dda1a,,,,0
"Motorservice Wierden",Wierden,info@motorservicewierden.nl,,False,https://app.garagebook.nl/demo/garage/c219ebf659aaaa8e2b66542632d1d850222e9bc9,,,,0
"Motorhuis Hellendoorn",Hellendoorn,info@motorhuishellendoorn.nl,,False,https://app.garagebook.nl/demo/garage/968ba2b2efb710c6d3f26c77efab3400dd77d010,,,,0
"Motorservice Enter",Enter,info@motorserviceenter.nl,,False,https://app.garagebook.nl/demo/garage/82b21823f4b637b155423680049e33cc12395939,,,,0
"Motorhuis Goor",Goor,info@motorhuisgoor.nl,,False,https://app.garagebook.nl/demo/garage/e92211c7400f999c504775532571a2c57b1036d7,,,,0
"Motorservice Borne",Borne,info@motorserviceborne.nl,,False,https://app.garagebook.nl/demo/garage/03bebd9bf3a8eb0ca9881d23a4f5cf4f83442133,,,,0
"Motorhuis Losser",Losser,info@motorhuislosser.nl,,False,https://app.garagebook.nl/demo/garage/a8025410644c57710348e8043f7a986fdff884ea,,,,0
"Motorservice Denekamp",Denekamp,info@motorservicedenekamp.nl,,False,https://app.garagebook.nl/demo/garage/0495aff069b9faa64d9ceab3c41996b5af7c6470,,,,0
"Motorhuis Tubbergen",Tubbergen,info@motorhuistubbergen.nl,,False,https://app.garagebook.nl/demo/garage/7641f9494881fce8e29c19f2431b13afead87e9f,,,,0
"Motorservice Ootmarsum",Ootmarsum,info@motorserviceootmarsum.nl,,False,https://app.garagebook.nl/demo/garage/857429d4d800dfcbf5b61eac8f0d467923e6bd52,,,,0
"Motorhuis Raalte",Raalte,info@motorhuisraalte.nl,,False,https://app.garagebook.nl/demo/garage/9034af5bcc16e5af6c5694a77616f15b47aab88e,,,,0
"Motorservice Olst",Olst,info@motorserviceolst.nl,,False,https://app.garagebook.nl/demo/garage/d786b8a81e8286f246703efd4c4d51a6cf7e8563,,,,0
"Motorhuis Wijhe",Wijhe,info@motorhuiswijhe.nl,,False,https://app.garagebook.nl/demo/garage/51314459379ece4f20dfbee0c028d3fcb45c098f,,,,0
"Motorservice Heino",Heino,info@motorserviceheino.nl,,False,https://app.garagebook.nl/demo/garage/808e2fa4b56d93bda4a4f79225d5b010f756bd4b,,,,0
"Motorhuis Staphorst",Staphorst,info@motorhuisstaphorst.nl,,False,https://app.garagebook.nl/demo/garage/671c202fcf5d728c4e93b5c93c1ac6c8294ee886,,,,0
"Motorservice Nieuwleusen",Nieuwleusen,info@motorservicenieuwleusen.nl,,False,https://app.garagebook.nl/demo/garage/1541d7be50f10ec2131c346cb2628ab9180e871b,,,,0
"Motorhuis Dalfsen",Dalfsen,info@motorhuisdalfsen.nl,,False,https://app.garagebook.nl/demo/garage/5d375d6331adcfac0a57e69df65dc63a43b8f178,,,,0
"Motorservice Ommen",Ommen,info@motorserviceommen.nl,,False,https://app.garagebook.nl/demo/garage/374b8b7e323c5d1483deeb2d3252c919788a9ba1,,,,0
"Motorhuis Gramsbergen",Gramsbergen,info@motorhuisgramsbergen.nl,,False,https://app.garagebook.nl/demo/garage/d552edeffdf02203a1961364cfe904111183db28,,,,0
"Motorservice De Lutte","De Lutte",info@motorservicedelutte.nl,,False,https://app.garagebook.nl/demo/garage/47cac4434ebf3dfda85dcb2efb4ebbcb734a149e,,,,0
